brewery_id,brewery_name,review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
163,Amstel Brouwerij B. V.,1069086823,4,2.5,2.5,ThistleKing,Light Lager,2.5,3.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1066996445,2,1.5,2,ImperialScott,Light Lager,3,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1066977195,2,2,3,flaminghomer,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1066692035,3.5,2.5,2.5,HCYJ,Light Lager,2.5,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1066181031,3,2.5,2.5,kunzbrew,Light Lager,3,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1066071970,4,2,2,SepticDeath,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1063816506,3,2,2,guinness33,Light Lager,3,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1061842628,2,2,3,putnam,Light Lager,3,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1058734253,3,1.5,2.5,granger10,Light Lager,2.5,1,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1058264446,4,3.5,4,bierman2000,Light Lager,4,3.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1058207120,3,3,2.5,Reidrover,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1057934949,1.5,1,2,TheDM,Light Lager,1.5,1,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1057629139,4,1.5,3,Mustard,Light Lager,2.5,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1057065245,1.5,1,1.5,hotstuff,Light Lager,1.5,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1056912972,2,2,2,FranklinPCombs,Light Lager,2.5,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1056672678,3,2,2.5,Beastdog75,Light Lager,1.5,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1055665111,2.5,1.5,2.5,beerguy101,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1055407576,3,3,3,clvand0,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1054475046,3,1.5,2.5,au1sec,Light Lager,2,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1053650463,2,2.5,2,86MonteSS,Light Lager,3,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1053631999,3.5,2,2.5,DESTRO,Light Lager,3,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1053274348,3,2,2,OldFrothingSlosh,Light Lager,2,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1051180182,3,2,3,brewdlyhooked13,Light Lager,3,3.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1016982390,2.5,3,3,WilliamPhilaPa,Light Lager,3,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1050958539,3.5,2.5,3,Andreji,Light Lager,3,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1050611620,2.5,2.5,2,allboutbierge,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1049472087,3,2.5,3,Redrover,Light Lager,2.5,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1049159744,1,1,1,rastaman,Light Lager,1,1,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1048741349,2.5,2.5,3,Shiloh,Light Lager,3.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1048178512,3,3,3,francisweizen,Light Lager,3,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1047680171,1.5,2.5,2.5,budgood1,Light Lager,1.5,1,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1047669393,2,2,2,AtLagerHeads,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1046700222,1.5,2,2.5,bditty187,Light Lager,2.5,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1046439256,3,1.5,2,kindestcut,Light Lager,2.5,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1046187387,2,3,3,thefratguy,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1045921008,2.5,2,1.5,Bruiser81,Light Lager,3,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1043868106,2.5,1.5,3,Pegasus,Light Lager,2.5,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1043586622,3,2.5,3,Gusler,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1042143207,3.5,2.5,3,Morris729,Light Lager,3,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1041609664,3,2.5,2.5,Zraly,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1039810604,3,3,3,elmocoso,Light Lager,3,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1037595567,2,1.5,2,ipogios,Light Lager,1.5,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1036358510,2.5,3,2.5,ElGuapo,Light Lager,3,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1033670253,3.5,3,3,NeroFiddled,Light Lager,2.5,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1033547618,1.5,1.5,1.5,Dogbrick,Light Lager,1,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1031897977,2,1.5,2.5,yen157,Light Lager,1.5,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1027191446,3,1,2,BeerAngel,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1025445614,4,3.5,3,EagleTalon,Light Lager,2,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1025324849,3,2.5,2.5,goindownsouth,Light Lager,3,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1016440876,3,2.5,3,proc,Light Lager,3,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1023302870,3.5,3.5,3.5,Mar-77,Light Lager,3,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1023270631,4,4,3.5,fdoosey,Light Lager,4,4,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1022784539,2.5,1.5,3,StevieW,Light Lager,2.5,1,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1022615698,2.5,4,3,garymuchow,Light Lager,2.5,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1022566221,2.5,2.5,3,psugrad98,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1022170820,3,2,2,Wildman,Light Lager,3,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1022112001,2.5,1.5,1.5,Monk11,Light Lager,1.5,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1021386943,2,1,3,BobLuvBeer,Light Lager,1.5,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1020954613,1,1.5,2,aracauna,Light Lager,2,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1020844823,3,3,2.5,frank4sail,Light Lager,3,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1020197277,2.5,1,2,Jason,Light Lager,3.5,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1018805847,2.5,2.5,2.5,IrishRedRock,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1018645748,2.5,2,2.5,jackndan,Light Lager,2.5,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1303676056,2,2.5,1.5,shand,Light Lager,3,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1303005667,1.5,1.5,2,ManuelHerrera,Light Lager,2,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1302404503,2,2,2,Knapp85,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1301868987,1.5,1.5,3,BeerFMAndy,Light Lager,2,1,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1301658165,1.5,2,2.5,IronCitySteve,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1301027099,1.5,1,2,TheKingofWichita,Light Lager,2,1,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1300803071,2,2,2,sitarist,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1300214370,3.5,2.5,3,BeerCon5,Light Lager,3,3.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1300117887,3.5,3,2,krazyboi,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1299955122,2,2,3,ianjsullivan,Light Lager,3,2.5,Amstel Light,3.5,436
15636,Calapooia Brewing Company,1250036968,2,3,2,RedDiamond,American Pale Lager,1.5,2.5,Pacific Pilsner,4.5,51814
163,Amstel Brouwerij B. V.,1299724906,2,2,2.5,mdunman,Light Lager,1.5,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1299698275,2.5,2,2,PhillyStyle,Light Lager,1.5,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1297908147,2.5,1.5,1.5,junjun,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1297128561,3.5,2,3,JMad,Light Lager,3,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1297059860,2.5,1.5,3,Spider889,Light Lager,3,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1296868422,2,2,2,Wasatch,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1296245089,1.5,1.5,2.5,deadliest,Light Lager,1.5,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1295661690,1.5,1,2,secondtooth,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1295228575,4,2.5,2.5,Beerbluesbiology,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1295214309,2,1.5,2.5,rowingbrewer,Light Lager,2,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1295011913,1.5,2,3,OWSLEY069,Light Lager,2.5,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1293910312,3,2,3,alleykatking,Light Lager,3,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1136418037,4,3,2.5,gorilla19,Euro Pale Lager,3.5,3.5,Amstel Bright,5,3386
163,Amstel Brouwerij B. V.,1293899379,3,2,2,BeerLover99,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1292909131,2,2,2,FosterJM,Light Lager,2,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1292715957,2.5,2.5,2,theboozecruise,Light Lager,2,2,Amstel Light,3.5,436
